Date,Open,High,Low,Close,Adj Close,Volume
2020-06-26,1.122083,1.123899,1.119783,1.122208,1.122208,0
2020-06-29,1.122410,1.128923,1.122057,1.122586,1.122586,0
2020-06-30,1.124708,1.126164,1.119232,1.124720,1.124720,0
2020-07-01,1.123368,1.127459,1.118919,1.123595,1.123595,0
2020-07-02,1.125340,1.130327,1.122776,1.125138,1.125138,0
2020-07-03,1.123974,1.125113,1.122108,1.123785,1.123785,0
2020-07-06,1.124885,1.134687,1.124885,1.124720,1.124720,0
2020-07-07,1.131030,1.133658,1.126037,1.131286,1.131286,0
2020-07-08,1.127281,1.134559,1.126519,1.127523,1.127523,0
2020-07-09,1.133787,1.137268,1.128796,1.133915,1.133915,0
2020-07-10,1.128923,1.132477,1.125720,1.128796,1.128796,0
2020-07-13,1.130876,1.137048,1.130454,1.131004,1.131004,0
2020-07-14,1.134584,1.140706,1.132631,1.134550,1.134550,0
2020-07-15,1.141084,1.145300,1.139354,1.141070,1.141070,0
2020-07-16,1.141735,1.144300,1.137954,1.141719,1.141719,0
2020-07-17,1.138650,1.144165,1.137889,1.139212,1.139212,0
2020-07-20,1.143955,1.146789,1.140524,1.144296,1.144296,0
2020-07-21,1.145764,1.149801,1.142622,1.145869,1.145869,0
2020-07-22,1.153509,1.160093,1.150854,1.153403,1.153403,0
2020-07-23,1.156671,1.162426,1.154215,1.156872,1.156872,0
2020-07-24,1.159501,1.164009,1.158171,1.159608,1.159608,0
2020-07-27,1.165257,1.177953,1.165257,1.165257,1.165257,0
2020-07-28,1.176651,1.177579,1.170100,1.176928,1.176928,0
2020-07-29,1.172058,1.177899,1.171495,1.171880,1.171880,0
2020-07-30,1.178689,1.180735,1.173268,1.178287,1.178287,0
2020-07-31,1.187366,1.190799,1.180261,1.187225,1.187225,0
2020-08-03,1.178411,1.178759,1.170138,1.178231,1.178231,0
2020-08-04,1.176055,1.180498,1.172415,1.176332,1.176332,0
2020-08-05,1.181488,1.190533,1.179997,1.181544,1.181544,0
2020-08-06,1.187366,1.191185,1.182075,1.187282,1.187282,0
2020-08-07,1.187507,1.188354,1.175655,1.187648,1.187648,0
2020-08-10,1.178245,1.180200,1.174300,1.178273,1.178273,0
2020-08-11,1.173764,1.180498,1.172319,1.173778,1.173778,0
2020-08-12,1.173985,1.181265,1.171303,1.173654,1.173654,0
2020-08-13,1.179649,1.186400,1.179468,1.179380,1.179380,0
2020-08-14,1.181893,1.183800,1.178467,1.181656,1.181656,0
2020-08-17,1.185045,1.188072,1.183040,1.185255,1.185255,0
2020-08-18,1.187931,1.196516,1.187536,1.187648,1.187648,0
2020-08-19,1.194729,1.195457,1.189343,1.194786,1.194786,0
2020-08-20,1.184175,1.186845,1.180652,1.184350,1.184350,0
2020-08-21,1.187085,1.188637,1.175490,1.187366,1.187366,0
2020-08-24,1.179913,1.185255,1.178620,1.179802,1.179802,0
2020-08-25,1.179523,1.184413,1.178481,1.179454,1.179454,0
2020-08-26,1.183334,1.183992,1.177607,1.183502,1.183502,0
2020-08-27,1.184021,1.189853,1.176623,1.184273,1.184273,0
2020-08-28,1.182047,1.192037,1.181195,1.181963,1.181963,0
2020-08-31,1.191654,1.196358,1.188509,1.191824,1.191824,0
2020-09-01,1.193916,1.201129,1.193730,1.193902,1.193902,0
2020-09-02,1.192307,1.192435,1.182410,1.192321,1.192321,0
2020-09-03,1.184596,1.184806,1.178967,1.184736,1.184736,0
2020-09-04,1.184371,1.186352,1.178175,1.183978,1.183978,0
2020-09-07,1.183656,1.184862,1.181377,1.183446,1.183446,0
2020-09-08,1.181921,1.182872,1.176720,1.182173,1.182173,0
2020-09-09,1.176914,1.183054,1.175364,1.177024,1.177024,0
2020-09-10,1.180638,1.191469,1.180289,1.180638,1.180638,0
2020-09-11,1.182620,1.187648,1.182592,1.182438,1.182438,0
2020-09-14,1.184357,1.188801,1.183306,1.184273,1.184273,0
2020-09-15,1.186690,1.190099,1.184147,1.187000,1.187000,0
2020-09-16,1.184273,1.188300,1.181460,1.184441,1.184441,0
2020-09-17,1.180429,1.183012,1.174164,1.180345,1.180345,0
2020-09-18,1.185255,1.187100,1.183124,1.184820,1.184820,0
2020-09-21,1.184553,1.187300,1.173268,1.184553,1.184553,0
2020-09-22,1.176180,1.177302,1.169344,1.176800,1.176800,0
2020-09-23,1.170755,1.172001,1.166494,1.170837,1.170837,0
2020-09-24,1.166194,1.168100,1.162966,1.165854,1.165854,0
2020-09-25,1.167365,1.168511,1.161346,1.167324,1.167324,0
2020-09-28,1.163508,1.167965,1.161669,1.163535,1.163535,0
2020-09-29,1.167774,1.174164,1.166657,1.167883,1.167883,0
2020-09-30,1.174274,1.175641,1.168607,1.174205,1.174205,0
2020-10-01,1.172374,1.176700,1.171811,1.172608,1.172608,0
2020-10-02,1.174412,1.174700,1.169714,1.174495,1.174495,0
2020-10-05,1.172196,1.179663,1.171930,1.172044,1.172044,0
2020-10-06,1.178828,1.180735,1.176734,1.179245,1.179245,0
2020-10-07,1.173737,1.178139,1.172541,1.173764,1.173764,0
2020-10-08,1.176554,1.178134,1.173530,1.176747,1.176747,0
2020-10-09,1.176706,1.182452,1.175876,1.176700,1.176700,0
2020-10-12,1.181335,1.182732,1.178800,1.181684,1.181684,0
2020-10-13,1.181419,1.181419,1.173571,1.181614,1.181614,0
2020-10-14,1.174398,1.177024,1.172168,1.174219,1.174219,0
2020-10-15,1.174757,1.176055,1.169016,1.174398,1.174398,0
2020-10-16,1.170576,1.174674,1.169495,1.170713,1.170713,0
2020-10-19,1.171564,1.179523,1.170494,1.171550,1.171550,0
2020-10-20,1.176803,1.183992,1.176263,1.176886,1.176886,0
2020-10-21,1.182928,1.188213,1.182928,1.182984,1.182984,0
2020-10-22,1.185129,1.186944,1.181335,1.185396,1.185396,0
2020-10-23,1.181405,1.185958,1.178800,1.181502,1.181502,0
2020-10-26,1.184834,1.185101,1.180401,1.184848,1.184848,0
2020-10-27,1.180944,1.183800,1.179941,1.180944,1.180944,0
2020-10-28,1.178162,1.178828,1.171930,1.178411,1.178411,0
2020-10-29,1.174743,1.175917,1.165623,1.174867,1.174867,0
2020-10-30,1.167679,1.170344,1.164307,1.167870,1.167870,0
2020-11-02,1.164253,1.165699,1.162439,1.164212,1.164212,0
2020-11-03,1.164280,1.174200,1.163806,1.164280,1.164280,0
2020-11-04,1.176457,1.176886,1.160766,1.176221,1.176221,0
2020-11-05,1.172993,1.185677,1.171276,1.173268,1.173268,0
2020-11-06,1.181419,1.189061,1.179621,1.181754,1.181754,0
2020-11-09,1.189315,1.191923,1.179746,1.189301,1.189301,0
2020-11-10,1.182327,1.184357,1.178078,1.182732,1.182732,0
2020-11-11,1.181963,1.183292,1.174729,1.181879,1.181879,0
2020-11-12,1.177870,1.182300,1.175959,1.178030,1.178030,0
2020-11-13,1.180526,1.183390,1.179969,1.180339,1.180339,0
2020-11-16,1.184427,1.186873,1.181474,1.184525,1.184525,0
2020-11-17,1.185972,1.189273,1.184553,1.185944,1.185944,0
2020-11-18,1.186437,1.189100,1.185115,1.186366,1.186366,0
2020-11-19,1.184287,1.185536,1.181740,1.184764,1.184764,0
2020-11-20,1.186746,1.189089,1.185185,1.186648,1.186648,0
2020-11-23,1.186535,1.190590,1.180317,1.186648,1.186648,0
2020-11-24,1.184180,1.189386,1.183894,1.184273,1.184273,0
2020-11-25,1.190051,1.192805,1.188284,1.190051,1.190051,0
2020-11-26,1.191753,1.194100,1.188693,1.192000,1.192000,0
2020-11-27,1.191185,1.196187,1.191072,1.191600,1.191600,0
2020-11-30,1.197074,1.200206,1.194415,1.197146,1.197146,0
2020-12-01,1.193773,1.205357,1.193599,1.193816,1.193816,0
2020-12-02,1.206986,1.210742,1.204079,1.207438,1.207438,0
2020-12-03,1.211343,1.217500,1.210243,1.211460,1.211460,0
2020-12-04,1.214535,1.217775,1.213371,1.214565,1.214565,0
2020-12-07,1.212062,1.216353,1.208080,1.212136,1.212136,0
2020-12-08,1.210947,1.213416,1.209716,1.211314,1.211314,0
2020-12-09,1.210991,1.214900,1.207394,1.211094,1.211094,0
2020-12-10,1.208167,1.215806,1.208036,1.207875,1.207875,0
2020-12-11,1.214344,1.216397,1.210786,1.214429,1.214429,0
2020-12-14,1.213357,1.217404,1.211754,1.213340,1.213340,0
2020-12-15,1.214875,1.216649,1.212695,1.214890,1.214890,0
2020-12-16,1.215377,1.221300,1.214698,1.215430,1.215430,0
2020-12-17,1.219706,1.226300,1.219245,1.219959,1.219959,0
2020-12-18,1.226196,1.226843,1.222718,1.226272,1.226272,0
2020-12-21,1.221061,1.223466,1.213077,1.221613,1.221613,0
2020-12-22,1.223840,1.225900,1.216604,1.223691,1.223691,0
2020-12-23,1.218591,1.221941,1.215776,1.218665,1.218665,0
2020-12-24,1.219393,1.221747,1.217938,1.219141,1.219141,0
2020-12-25,1.218472,1.221300,1.216700,1.218472,1.218472,0
2020-12-28,1.220703,1.225200,1.218353,1.220510,1.220510,0
2020-12-29,1.222001,1.227599,1.222001,1.222345,1.222345,0
2020-12-30,1.225325,1.230875,1.225205,1.225295,1.225295,0
2020-12-31,1.229906,1.230951,1.222300,1.229990,1.229990,0
2021-01-01,1.217285,1.221699,1.213499,1.218027,1.218027,0
2021-01-04,1.224905,1.230999,1.217137,1.225070,1.225070,0
2021-01-05,1.225295,1.229483,1.224995,1.225160,1.225160,0
2021-01-06,1.229861,1.235025,1.226693,1.230027,1.230027,0
2021-01-07,1.233776,1.234568,1.224665,1.234111,1.234111,0
2021-01-08,1.226873,1.228215,1.221493,1.227144,1.227144,0
2021-01-11,1.218784,1.219959,1.213474,1.218621,1.218621,0
2021-01-12,1.216160,1.217849,1.213887,1.216070,1.216070,0
2021-01-13,1.220927,1.222494,1.215539,1.220889,1.220889,0
2021-01-14,1.216175,1.217285,1.211314,1.216249,1.216249,0
2021-01-15,1.215300,1.216249,1.208474,1.215126,1.215126,0
2021-01-18,1.206724,1.208620,1.205545,1.206811,1.206811,0
2021-01-19,1.207846,1.214491,1.207846,1.207729,1.207729,0
2021-01-20,1.213946,1.216001,1.207773,1.213887,1.213887,0
2021-01-21,1.211534,1.217196,1.210991,1.211563,1.211563,0
2021-01-22,1.216619,1.218800,1.215200,1.216629,1.216629,0
2021-01-25,1.216856,1.218600,1.211725,1.216945,1.216945,0
2021-01-26,1.214329,1.217500,1.210844,1.214624,1.214624,0
2021-01-27,1.216323,1.217137,1.206200,1.216299,1.216299,0
2021-01-28,1.210478,1.214400,1.208240,1.210507,1.210507,0
2021-01-29,1.212136,1.215701,1.209599,1.212004,1.212004,0
2021-02-01,1.212283,1.213607,1.206913,1.212386,1.212386,0
2021-02-02,1.206768,1.208795,1.201836,1.206869,1.206869,0
2021-02-03,1.203905,1.204999,1.200495,1.203905,1.203905,0
2021-02-04,1.204181,1.204384,1.196716,1.204239,1.204239,0
2021-02-05,1.196745,1.203978,1.195357,1.196673,1.196673,0
2021-02-08,1.204935,1.206855,1.202140,1.204877,1.204877,0
2021-02-09,1.205255,1.211475,1.205020,1.205360,1.205360,0
2021-02-10,1.211695,1.214373,1.211020,1.211999,1.211999,0
2021-02-11,1.211945,1.215099,1.211431,1.212121,1.212121,0
2021-02-12,1.213003,1.213592,1.208399,1.213151,1.213151,0
2021-02-15,1.212106,1.214699,1.211739,1.212209,1.212209,0
2021-02-16,1.213239,1.217100,1.209585,1.213220,1.213220,0
2021-02-17,1.208854,1.209834,1.202559,1.209248,1.209248,0
2021-02-18,1.204587,1.208900,1.203630,1.204800,1.204800,0
2021-02-19,1.209175,1.214772,1.208300,1.209190,1.209190,0
2021-02-22,1.212445,1.215510,1.209219,1.212636,1.212636,0
2021-02-23,1.216693,1.217878,1.213681,1.216680,1.216680,0
2021-02-24,1.215200,1.217404,1.211130,1.215214,1.215214,0
2021-02-25,1.216951,1.224155,1.215658,1.217137,1.217137,0
2021-02-26,1.216012,1.218249,1.209175,1.216042,1.216042,0
2021-03-01,1.209090,1.210156,1.202993,1.208956,1.208956,0
2021-03-02,1.204906,1.208036,1.199400,1.205110,1.205110,0
2021-03-03,1.208503,1.211050,1.204471,1.208547,1.208547,0
2021-03-04,1.204834,1.206401,1.202501,1.205066,1.205066,0
2021-03-05,1.196859,1.196859,1.189796,1.196774,1.196774,0
2021-03-08,1.192464,1.193218,1.184834,1.192563,1.192563,0
2021-03-09,1.185199,1.191600,1.183614,1.185171,1.185171,0
2021-03-10,1.189669,1.192506,1.187000,1.189791,1.189791,0
2021-03-11,1.192748,1.197777,1.191710,1.192606,1.192606,0
2021-03-12,1.198164,1.199041,1.191058,1.198610,1.198610,0
2021-03-15,1.195114,1.196544,1.191185,1.195000,1.195000,0
2021-03-16,1.192734,1.195300,1.188439,1.192577,1.192577,0
2021-03-17,1.190210,1.191800,1.188764,1.190165,1.190165,0
2021-03-18,1.198064,1.199100,1.191015,1.198279,1.198279,0
2021-03-19,1.191767,1.193745,1.187493,1.191824,1.191824,0
2021-03-22,1.188453,1.193745,1.187606,1.188312,1.188312,0
2021-03-23,1.193332,1.194315,1.186437,1.193303,1.193303,0
2021-03-24,1.184119,1.185115,1.181335,1.184021,1.184021,0
2021-03-25,1.181377,1.183012,1.177523,1.181307,1.181307,0
2021-03-26,1.177607,1.180401,1.177260,1.177662,1.177662,0
2021-03-29,1.178760,1.179357,1.176180,1.178800,1.178800,0
2021-03-30,1.176914,1.177579,1.171317,1.177101,1.177101,0
2021-03-31,1.172333,1.175862,1.170453,1.172360,1.172360,0
2021-04-01,1.172897,1.177579,1.171481,1.172883,1.172883,0
2021-04-02,1.177773,1.178700,1.175143,1.177995,1.177995,0
2021-04-05,1.176637,1.181614,1.173943,1.176817,1.176817,0
2021-04-06,1.181907,1.185536,1.179649,1.181893,1.181893,0
2021-04-07,1.187550,1.191469,1.186535,1.187423,1.187423,0
2021-04-08,1.187197,1.191483,1.186183,1.187366,1.187366,0
2021-04-09,1.191568,1.192321,1.186859,1.191568,1.191568,0
2021-04-12,1.189641,1.192037,1.187338,1.190051,1.190051,0
2021-04-13,1.191214,1.195314,1.188430,1.191469,1.191469,0
2021-04-14,1.195743,1.198193,1.195186,1.195414,1.195414,0
2021-04-15,1.198236,1.199314,1.195786,1.198610,1.198610,0
2021-04-16,1.197074,1.199472,1.195090,1.197175,1.197175,0
2021-04-19,1.196831,1.204819,1.194344,1.196945,1.196945,0
2021-04-20,1.204384,1.208167,1.202877,1.204529,1.204529,0
2021-04-21,1.203254,1.204529,1.200000,1.203239,1.203239,0
2021-04-22,1.203818,1.207001,1.200394,1.203775,1.203775,0
2021-04-23,1.201793,1.207799,1.201389,1.201475,1.201475,0
2021-04-26,1.208956,1.211827,1.206374,1.208985,1.208985,0
2021-04-27,1.207921,1.209190,1.205793,1.208167,1.208167,0
2021-04-28,1.208854,1.210214,1.205764,1.209031,1.209031,0
2021-04-29,1.213578,1.215214,1.210419,1.213592,1.213592,0
2021-04-30,1.212489,1.212856,1.202472,1.212709,1.212709,0
2021-05-03,1.202646,1.207799,1.201490,1.202776,1.202776,0
2021-05-04,1.205982,1.206300,1.200005,1.206127,1.206127,0
2021-05-05,1.201634,1.202935,1.198725,1.201504,1.201504,0
2021-05-06,1.200913,1.207001,1.199400,1.200797,1.200797,0
2021-05-07,1.206593,1.216545,1.205342,1.206855,1.206855,0
2021-05-10,1.216752,1.217730,1.213740,1.217108,1.217108,0
2021-05-11,1.214211,1.217968,1.212547,1.214093,1.214093,0
2021-05-12,1.214550,1.215067,1.206811,1.214450,1.214450,0
2021-05-13,1.207686,1.210654,1.205313,1.207851,1.207851,0
2021-05-14,1.208021,1.214772,1.207146,1.207729,1.207729,0
2021-05-17,1.214757,1.217000,1.212753,1.215037,1.215037,0
2021-05-18,1.215525,1.223242,1.215407,1.215687,1.215687,0
2021-05-19,1.222643,1.224800,1.219185,1.222400,1.222400,0
2021-05-20,1.217285,1.222901,1.217093,1.217285,1.217285,0
2021-05-21,1.222793,1.224200,1.217374,1.222539,1.222539,0
2021-05-24,1.218116,1.222942,1.217582,1.218324,1.218324,0
2021-05-25,1.222046,1.226693,1.221598,1.225340,1.225340,0
